cid,顧客名,plan,所在,cid_source
9294eb2b-5941-44e6-ac04-8c971d1780e3,株式会社 松本内装,Plus,334-0013 埼玉県川口市南鳩ケ谷1-15-16 ハイツ鳩ケ谷 101,SF元データ
0d9834f8-8e9b-446f-a222-0bc3860dd830,有限会社 アペックス,Plus,135-0004 東京都江東区森下2-3-6 ストークウエステリア 102,高（名前+都道府県+市区）
e0bc70af-ee0d-4dbb-923e-8ec209ce55cb,有限会社 山本ポンプ工業,Plus,253-0082 神奈川県茅ヶ崎市香川4-46-47,高（名前+都道府県+市区）
71113192-823e-49ca-9ec5-3d92b93490e4,有限会社 湘技建,Plus,251-0004 神奈川県藤沢市藤が岡3-17-13,高（名前+都道府県+市区）
7f6596b5-397d-43ff-a369-c04cc7ea81a9,庄司鳶工業 株式会社,Plus,213-0001 神奈川県川崎市高津区溝口3-22-19,SF元データ
f996b7a7-e961-48af-bc20-af73d586f7cb,ミナモト工業 株式会社,Plus,259-1134 神奈川県伊勢原市八幡台2-13-5,中（名前+都道府県）
ceea28bb-d8fa-4e64-a3d7-17fa17f615a7,木下建設 株式会社,Plus,353-0003 埼玉県志木市下宗岡4-15-24,高（名前+都道府県+市区）
03864160-856b-4bf1-9430-3bfd4e8a234c,セリオ建設 株式会社,Plus,540-0012 大阪府大阪市中央区谷町1-3-27,高（名前+都道府県+市区）
56d643ea-6a65-4d34-91ba-0e09a7892493,株式会社 YAMANO,Plus,733-0815 広島県広島市西区己斐上5-33-2,SF元データ
074b06db-6bd4-4e9b-821b-f102cb5db2c8,前田建設 株式会社,Plus,289-0411 千葉県香取市府馬2957-1,高（名前+都道府県+市区）
26b20955-0050-4358-9ce2-7b1bb9039d67,株式会社 ハート,Plus,121-0051 東京都足立区神明3-14-24,高（名前+都道府県+市区）
87087b1b-a111-433a-9d9a-fbe84ff1e030,株式会社 シロマル,Plus,270-1413 千葉県白井市武西1141-20,高（名前+都道府県+市区）
dfa565b2-b232-4d88-89f8-f5614a804b69,株式会社 ワイズテック,Plus,273-0112 千葉県鎌ケ谷市東中沢3-1-5 1F,高（名前+都道府県+市区）
5ff64679-eca8-45c6-be58-8095220bc762,ミヤモトホーム 株式会社,Plus,574-0062 大阪府大東市氷野1-14-28,高（名前+都道府県+市区）
211aac20-900f-4ddc-97f7-8fcc6f1d437b,有限会社 進光,Plus,321-0158 栃木県宇都宮市西川田本町2-8-4 コーポ玉田 105,高（名前+都道府県+市区）
2f7d9223-986b-44fe-b3e4-d9e14836dac9,有限会社 林明工業,Plus,121-0824 東京都足立区西伊興1-4-13,高（名前+都道府県+市区）
868a7174-459a-40a7-a2a0-95707baf30ea,株式会社 N-TEC,Plus,410-0813 静岡県沼津市上香貫三園町1386-1 香貫山ビル 201,高（名前+都道府県+市区）
,株式会社 勇栄,Plus,241-0012 神奈川県横浜市旭区西川島町30-23,未マッチ
e6c9eb81-5fee-4c95-bd20-4662148c802d,株式会社 De'light,Plus,820-0002 福岡県飯塚市川島275-1,SF元データ
532d4fd7-8d12-4a60-b7a2-a7887c644c34,トネリサイクルシステム 株式会社,Plus,370-0517 群馬県邑楽郡大泉町西小泉2-3-17,高（名前+都道府県+市区）
5f92bd7d-1697-4eee-ac96-89f752f41df3,有限会社 矢吹防災センター,Plus,969-0251 福島県西白河郡矢吹町神田西220,高（名前+都道府県+市区）
fb2f15b6-aeeb-4a00-b9e5-0fb033d278ff,ANDOsurprise 株式会社,Plus,362-0023 埼玉県上尾市原市中3-2-9,高（名前+都道府県+市区）
d1e147a6-f21d-4407-81fd-f2b531768e3c,株式会社 Neox,Plus,194-0015 東京都町田市金森東4-21-8,SF元データ
6eefc04f-8ce0-4a4e-89ff-3f1f80b2ca82,エコフィールド 株式会社,Plus,270-2231 千葉県松戸市稔台7-2-22,SF元データ
243c2df3-2524-487e-bed3-3d5726af1f14,有限会社 恵那建設,Plus,371-0822 群馬県前橋市下新田町356-3,高（名前+都道府県+市区）
0556a73a-4a39-417d-a241-5009fca9033f,株式会社 タカギ建機,Plus,273-0018 千葉県船橋市栄町2-5-11,高（名前+都道府県+市区）
60f9483e-66a4-4f53-8b51-423e0be86386,株式会社 日進,Plus,527-0211 滋賀県東近江市永源寺相谷町746-1,高（名前+都道府県+市区）
0b93eb20-1c79-425e-9134-32a864ad83bc,マツダ硝子建材 株式会社,Plus,581-0016 大阪府八尾市八尾木北2-54,SF元データ
55a7287e-eee1-4e17-8306-876dae97d1cd,有限会社 栄城建装,Plus,849-1106 佐賀県杵島郡白石町廿治1225-1,高（名前+都道府県+市区）
7f6a57b3-3aff-4bc5-a384-7e9e3a1651a6,株式会社 A.R.J.,Plus,270-0222 千葉県野田市木間ケ瀬1626-1,SF元データ
5433b821-7ac9-478c-9ec0-d7865ead68ae,株式会社 中商,Plus,257-0031 神奈川県秦野市曽屋3576-1,高（名前+都道府県+市区）
b7092707-3c27-454f-8893-1585ae2b5abe,本庄デンカ 有限会社,Plus,369-0313 埼玉県児玉郡上里町大字堤669-9,高（名前+都道府県+市区）
facf0364-6087-4ce0-af21-2f1baf69eb8a,株式会社 ジール,Plus,213-0011 神奈川県川崎市高津区久本3-4-8-804,SF元データ
f83dd758-e054-4d70-afab-37d5bac8a1d8,株式会社 大宇工業,Plus,183-0012 東京都府中市押立町1-35-71 サンライズマンション府中103,SF元データ
cb84e6a0-e020-43ab-93c1-72d18556ca32,株式会社 前屋敷組,Plus,890-0072 鹿児島県鹿児島市新栄町1-15,高（名前+都道府県+市区）
f8e867c6-4292-4924-bb1e-e1b51c40e250,株式会社 Crowe,Plus,570-0045 大阪府守口市南寺方中通3-9-2,SF元データ
6eb315a5-2b1e-40db-a79d-d0ef10355df5,株式会社 ムナカタ電工,Plus,252-1135 神奈川県綾瀬市寺尾釜田3-1-5-1,高（名前+都道府県+市区）
78770c7f-a8de-44ce-92ab-d1fddd7e083c,有限会社 湘南工事,Plus,243-0426 神奈川県海老名市門沢橋4-5-33,SF元データ
27a93ed9-1cd1-4782-81d5-c0ad9f13dae5,株式会社 飛電社,Plus,312-0022 茨城県ひたちなか市金上647-1,SF元データ
3d06a78e-d3ae-4a5e-b5bc-68b2c7fd0a86,三和水工 株式会社,Plus,481-0006 愛知県北名古屋市熊之庄古井210,高（名前+都道府県+市区）
c2902654-cf8f-4067-8132-4b72d17e396e,株式会社 山一電設,Plus,270-1432 千葉県白井市冨士235-10,SF元データ
4a96e7c2-abd2-4d8d-aa74-82daf2f71a9d,株式会社 須藤工務店,Plus,284-0005 千葉県四街道市四街道2-1-13,SF元データ
9466f182-c8f5-455d-a523-d2f65aaba504,株式会社 木之内設備,Plus,371-0847 群馬県前橋市大友町2-2-8,高（名前+都道府県+市区）
0c71b732-8484-4240-b209-ade7a24ffd09,有限会社 宮下建材,Plus,193-0802 東京都八王子市犬目町1128-3,SF元データ
9c688e42-61d6-40fd-8c5a-6b441cc5531d,株式会社 Y's,Plus,143-0011 東京都大田区大森本町1-8-12 E802,SF元データ
,岡田設備 株式会社,Plus,673-0531 兵庫県三木市緑が丘町西4-1-5,未マッチ
e7f908e6-61b2-47b7-9253-0abe03ab7cb2,株式会社 柊水,Plus,299-0102 千葉県市原市青柳2040-15,SF元データ
e21479e7-fe77-4e45-b5db-bc3cd728c0c9,東陽工芸 株式会社,Plus,120-0005 東京都足立区綾瀬2-1-12-102,SF元データ
60e8cd17-bc7c-4a8b-bec1-24a857da8989,株式会社 貝沢工業所,Plus,東京都豊島区駒込1-5-10,SF元データ
3efa2320-b73f-4bdd-a958-1f461561477b,株式会社 アクアテックス,Plus,277-0071 千葉県柏市豊住4-4-5,SF元データ
28329d20-8541-4a14-a369-8ecfb1e0fd01,明成工業 株式会社,Plus,343-0117 埼玉県北葛飾郡松伏町田中1-4-4,SF元データ
99213e6e-a965-4848-a17b-4b17e9bc1b22,ちばすい道設備,Plus,260-0813 千葉県千葉市中央区生実町968-1,SF元データ
7af649f5-0ecc-407a-9b93-41e573104381,株式会社 O-DEN,Plus,336-0967 埼玉県さいたま市緑区美園6-6-3,SF元データ
f664be9e-4023-41a6-8efc-4e9bce9e9717,有限会社 堀田工業,Plus,134-0085 東京都江戸川区南葛西4-21-21 2F,SF元データ
320557a7-90a5-4f76-8707-18bbb7900a2e,横浜エンジニアリング 株式会社,Plus,224-0023 神奈川県横浜市都筑区東山田4-11-27,SF元データ
2b6811cb-0543-4cf9-a39d-b2a086babd57,株式会社 石井重工,Plus,594-1156 大阪府和泉市内田町3-9-37-22,SF元データ
5820824d-a625-4972-99d7-95bb64f2f345,株式会社 ユービックス,Plus,東京都中央区日本橋中洲11-13,SF元データ
125a052c-7771-4f29-afe2-d4b26ad8573f,株式会社 富士土木,Plus,989-6132 宮城県大崎市古川米袋堤内-9-1,高（名前+都道府県+市区）
6b10d230-00d4-46bf-b603-dac56d4b9256,株式会社 RE home,Plus,272-0804 千葉県市川市南大野2-17-25,高（名前+都道府県+市区）
369d0764-7bb9-40a5-b165-fb299e05f261,有限会社 和田設備,Plus,351-0115 埼玉県和光市新倉2-9-38 志幸18ミリオン3号,高（名前+都道府県+市区）
,高野電気工業 株式会社,Plus,124-0022 東京都葛飾区奥戸6-11-2,未マッチ
acbc68a9-f9c4-4ad2-82bc-30d2298d73fd,株式会社 南山建設,Plus,514-0821 三重県津市垂水2579-6,SF元データ
498d31e5-6b11-47d4-9d25-67eb60a67fbd,株式会社 GETAYA,Plus,198-0012 東京都青梅市谷野8,高（名前+都道府県+市区）
0312ace2-0dd3-4678-987d-48e30509560c,株式会社 山森工業所,Plus,617-0833 京都府長岡京市神足3-14-5 グランコート長岡201号,SF元データ
ff1d6b48-160e-46cf-95ab-b8e0351703db,有限会社 山口塗装,Plus,792-0871 愛媛県新居浜市八幡2-1-20,SF元データ
8ae5c7e5-754e-4413-a88d-c85b2225eeb0,有限会社 樋口保温,Plus,455-0832 愛知県名古屋市港区宝神2-2304 コーポ稲永北館2B,SF元データ
3880a5c5-708c-4951-a35d-4a8c63749e7c,合同会社 ショップデザイン,Plus,335-0021 埼玉県戸田市大字新曽2566-1,SF元データ
94163783-0bb6-4bfb-8b08-d34aa67942d9,株式会社 伸光,Plus,341-0058 埼玉県三郷市彦江1-238-1,SF元データ
,株式会社 石倉組,Plus,188-0014 東京都西東京市芝久保町4-12-45,未マッチ
f8f48152-601e-46a0-9c21-a9401e3a74a5,有限会社 成瀬工務店,Plus,243-0816 神奈川県厚木市林3-8-30,SF元データ
71edc95e-f8ec-4e65-adfc-ec2da0da945f,株式会社 久留米興業,Plus,157-0061 東京都世田谷区北烏山6-26-28,SF元データ
35fa8c5b-df7b-48b2-9ed4-95b64aea3e72,株式会社 明和塗装工業所,Plus,547-0002 大阪府大阪市平野区加美東1-5-37,高（名前+都道府県+市区）
77c78d54-2e53-489a-b92b-961c11c5a17e,輝真工業 株式会社,Plus,861-4125 熊本県熊本市南区奥古閑町3077-1,SF元データ
65f825b7-ed2e-4cb9-a3dc-af5d92b91f75,有限会社 西神清掃,Plus,674-0072 兵庫県明石市魚住町長坂寺1355-9,高（名前+都道府県+市区）
,株式会社 ワイライフ,Plus,207-0003 東京都東大和市狭山5-1590-1,未マッチ
54e46fc2-bf6a-4a77-91eb-f661fc72544c,株式会社 アキト,Plus,埼玉県越谷市南越谷4-8-8 かさぷらた303号,高（名前+都道府県+市区）
809303cc-37ab-4c37-824f-3f606d077a8a,有限会社 中川デンキ,Plus,292-0051 千葉県木更津市清川1-20-10,SF元データ
c6792540-d277-495a-ad91-ecaa62eaa969,株式会社 グラウテック,Plus,134-0083 東京都江戸川区中葛西8-7-15 5F,SF元データ
e9bc12a9-5a52-4e35-8914-6bec1885316c,株式会社 松本工務店,Plus,560-0022 大阪府豊中市北桜塚3-1-27,高（名前+都道府県+市区）
841471ed-8286-4c39-9430-e3edf08415ce,株式会社 喜一建設,Plus,197-0005 東京都福生市北田園2-18-2 キイチビル2F,SF元データ
64e8adc0-2d04-4901-9a3b-cdaf5e5f3dad,ユウキ設備,Plus,580-0005 大阪府松原市別所7-2-19-203,高（名前+都道府県+市区）
629a0b5f-1c3f-4a6f-9dab-bae324aea90c,丸正建設 株式会社,Plus,653-0801 兵庫県神戸市長田区房王寺町7-2-7,SF元データ
056f9229-8838-48af-a3c5-4eb9f53124b4,有限会社 熱田建築,mini,289-3182 千葉県匝瑳市今泉2210,低（名前のみ）
1c9179c1-31a9-4cc6-a5d5-9025d64f2d40,株式会社 誉工業,mini,千葉県市原市君塚2-3-1,SF元データ
,株式会社 安河内工務店,mini,136-0073 東京都江東区北砂3-6-4,未マッチ
,株式会社 福本塗装,mini,210-0828 神奈川県川崎市川崎区四谷上町15-22,未マッチ
a02f4310-01d4-4fe0-891c-b6f1353251e4,株式会社 インフィニティ,mini,984-0827 宮城県仙台市若林区南小泉2-14-37,SF元データ
b27e9854-9874-443c-900c-101c97256945,たかやなぎ建設 株式会社,mini,177-0042 東京都練馬区下石神井6-18-6,SF元データ
0b761d38-5124-41c9-914a-09d9fc367a65,株式会社 クレバール,mini,370-3517 群馬県高崎市引間町100-1,高（名前+都道府県+市区）
,彩藤電工 株式会社,mini,355-0064 埼玉県東松山市毛塚357-1,未マッチ
c75cf4d3-2041-4ccc-8ad5-aabf49176f2f,株式会社 フェールズホーム,mini,363-0014 埼玉県桶川市神明1-4-6,SF元データ
4e72f55c-1c63-46f3-83c0-1eac1358f951,株式会社 實川耐工,mini,132-0001 東京都江戸川区新堀2-25-9 ふじコーポ 102号室,高（名前+都道府県+市区）
ed800e03-c333-4a90-b502-cc066307b974,豊田内装,mini,189-0011 東京都東村山市恩多町2-6-33,SF元データ
36341836-37be-46ce-ad56-70c3a7557cec,スタイルアルファ 合同会社,mini,130-0011 東京都墨田区石原3-7-7 森ビル 101号室,SF元データ
714492f6-34df-4e16-bf0c-349231edc3ac,株式会社 Y-tech,mini,355-0137 埼玉県比企郡吉見町久保田405,高（名前+都道府県+市区）
,株式会社 CREST工建,mini,589-0022 大阪府大阪狭山市西山台1-7-5,未マッチ
b522255f-0c29-4d17-a584-b8d8111ece65,良春屋工務店,mini,949-7101 新潟県南魚沼市五日町2418-1,SF元データ
,株式会社 アサカワ電機,mini,263-0005 千葉県千葉市稲毛区長沼町288-192,未マッチ
fbc10314-53c2-4d17-9244-9e5243b5f405,株式会社 星管工,mini,121-0072 東京都足立区保塚町12-6,SF元データ
,株式会社 井上技研,mini,120-0002 東京都足立区中川3-14-9,未マッチ
,株式会社 夢現装建,mini,514-2306 三重県津市安濃町曽根1123-1,未マッチ
,ISD 株式会社,mini,984-0837 宮城県仙台市若林区日辺宅地45-3,未マッチ
1dfeea6a-4f20-40e2-9d7f-41df7bc7f73e,株式会社 栄光開発,mini,290-0151 千葉県市原市瀬又569-267,SF元データ
6303ddfd-b172-453d-a772-027b2adaa139,英和商工 株式会社,mini,566-0065 大阪府摂津市鳥飼新町1-3-10,SF元データ
,有限会社 丸正電器,mini,403-0004 山梨県富士吉田市下吉田3-3-24,未マッチ
,旭電設 株式会社,mini,240-0032 神奈川県横浜市保土ヶ谷区法泉1-5-17,未マッチ
,株式会社 海蔵電気設備,mini,510-8001 三重県四日市市天カ須賀4-3-15,未マッチ
,株式会社 網代工務店,mini,299-1909 千葉県安房郡鋸南町大六73,未マッチ
,株式会社 イチカワ建装,mini,599-0221 大阪府阪南市石田181-12,未マッチ
499eb941-e39e-4bd1-821b-624433dc8638,株式会社 川端興業,mini,590-0835 大阪府堺市堺区西湊町5-1-14,SF元データ
a384a32e-c086-4fa3-a5bd-7a2d59855cae,株式会社 トリウェル,mini,579-8015 大阪府東大阪市北石切町3-5,SF元データ
c825f086-dc8d-4d17-b02a-0faa49fe3fb8,菊島建設 株式会社,mini,192-0045 東京都八王子市大和田町7-3-12,高（名前+都道府県+市区）
3fc02ed3-64da-4d6e-ab00-f1d3a76e0bcf,株式会社 KUROTEC,mini,569-1141 大阪府高槻市氷室町3-19-1,高（名前+都道府県+市区）
4b1fbf09-0e6a-48af-a972-5a09b63052c5,柏田工業 株式会社,mini,271-0086 千葉県松戸市二十世紀が丘萩町157 柏田ビル 1F,SF元データ
f86d7263-34c3-4174-ade9-c0a36714c2a2,ECOハウジング周南,mini,745-0874 山口県周南市公園区5859-8,SF元データ
,ヒドロ工業 株式会社,mini,232-0061 神奈川県横浜市南区大岡3-16-8,未マッチ
1f313b7e-0fcd-4c44-8e8c-fc1523b8fd4d,株式会社 Y's system,mini,593-8315 大阪府堺市西区菱木4-2679-5,SF元データ
,東北小野冷暖 株式会社,mini,971-8101 福島県いわき市小名浜定西126-3,未マッチ
,有限会社 イマテック,mini,394-0004 長野県岡谷市神明町2-4-25,未マッチ
2cbf0843-21f9-4738-b2bf-6fa33f65490c,株式会社 セプテム,mini,274-0068 千葉県船橋市大穴北3-23-4,高（名前+都道府県+市区）
,株式会社 ライフプラン,mini,514-0008 三重県津市上浜町2-180,未マッチ
,株式会社 タケデン,mini,114-0022 東京都北区王子本町2-9-11,未マッチ
9327dea7-5822-48e4-9c5f-27e44b360b0f,有限会社 サンワ電気,mini,366-0016 埼玉県深谷市新井469,SF元データ
7b25d717-0564-4602-8a4b-09c36cf36f97,株式会社 キョーエイ・エンジニアリング,mini,135-0001 東京都江東区毛利1-18-6 錦糸町グリーンハイツ201号室,SF元データ
a72adb35-f65c-4821-b4d7-fdf0b3320b03,株式会社 ブロックス,mini,157-0068 東京都世田谷区宇奈根2-5-12,SF元データ
157d4266-8711-4132-95ce-2a5d8195c14c,創栄電気 株式会社,mini,336-0932 埼玉県さいたま市緑区中尾2027-2,SF元データ
86dea02f-5df8-4f3b-a5d8-1c83dd253769,マサキ工業 株式会社,mini,671-1134 兵庫県姫路市大津区真砂町47-1,SF元データ
da26a180-dcf3-4ff7-a4a0-b6e92ae745d0,スマイル水道設備,mini,235-0016 神奈川県横浜市磯子区磯子2-19-35-106,SF元データ
62d5d94-db31-4de4-816b-770f1741b2ad,株式会社 石建組,mini,328-0012 栃木県栃木市平柳町2-15-52,SF元データ
17bb1780-c204-4231-8a19-208d13bc19fe,E-works,mini,654-0154 兵庫県神戸市須磨区中落合1-2-421-407,SF元データ
,有限会社 鈴木設備,mini,318-0106 茨城県高萩市大字下君田156,未マッチ
,株式会社 岡山ホリー,mini,701-0221 岡山県岡山市南区藤田1103,未マッチ
faf199a0-f329-490b-8ff4-afcbe80f1603,株式会社 佐藤装建,mini,983-0034 宮城県仙台市宮城野区扇町7-1-26,SF元データ
,空調電機工業 株式会社,mini,140-0015 東京都品川区西大井6-15-13,未マッチ
d07c6aa3-d1aa-475e-b500-aa2dc9b28a47,土筆工業 株式会社,mini,120-0005 東京都足立区綾瀬2-24-8 日興パレス綾瀬307,SF元データ
,夢翔 株式会社,mini,246-0035 神奈川県横浜市瀬谷区下瀬谷3-3-4 ラフィーネy's202,未マッチ
a3499617-34bf-4e3f-bca1-75f6e21d59fc,株式会社 野村産興,mini,142-0064 東京都品川区旗の台2-11-6 グリーンハイツ旗の台 101,高（名前+都道府県+市区）
b7730ab2-ed57-4b80-94b2-bc878dbd1b2a,株式会社 ホープ建築,mini,599-8267 大阪府堺市中区八田寺町141-38,SF元データ
ece74440-0c17-4b7e-a263-3a20d2095ed5,クレアラボ 株式会社,mini,590-0962 大阪府堺市堺区寺地町東2-1-13,SF元データ
243c74ae-ae0c-4615-a2ae-2937bc268b4c,I.J.U 株式会社,mini,274-0072 千葉県船橋市三山1-5-17,SF元データ
6172b803-cb8e-4f59-973c-d8df1ef02f44,株式会社 TM construction,mini,335-0031 埼玉県戸田市美女木2-17-1 ファミール27 103,SF元データ
f0aee600-efe2-4a05-adde-501e4984fe4b,株式会社 サンコーデンキ,mini,571-0074 大阪府門真市宮前町9-11,低（名前のみ）
,もとむら塗装,mini,340-0054 埼玉県草加市新善町410クレア草加107,未マッチ
9abc0389-da4f-43f8-964d-48de9c70545e,和工業 株式会社,mini,431-1103 静岡県浜松市西区湖東町925-2,SF元データ
